	dropoff_latitude	dropoff_longitude	dropoff_datetime	pickup_datetime	pickup_latitude	pickup_longitude	tip_amount	trip_distance
418	40.729405	-74.006905	2013-12-19T12:30:00.000	2013-12-19T12:22:00.000	40.727347	-73.986535	0.0	1.48
419	40.755782	-73.975007	2013-04-01T09:25:00.000	2013-04-01T09:13:00.000	40.718132	-73.99083	2.3	3.24
422	40.734586	-74.000634	2013-04-11T21:32:16.000	2013-04-11T21:16:21.000	40.711776	-74.00687	0.0	4.3
423	40.736392	-73.989367	2013-02-14T15:10:00.000	2013-02-14T15:01:00.000	40.725622	-74.004075	2.0	1.6
426	40.705547	-74.006811	2013-03-25T19:57:25.000	2013-03-25T19:47:42.000	40.723203	-73.992876	0.0	1.5
435	40.720373	-73.955007	2013-07-26T11:48:07.000	2013-07-26T11:22:09.000	40.71772	-74.000223	3.9	3.4
441	40.718689	-74.002574	2013-03-10T05:33:35.000	2013-03-10T05:26:29.000	40.720812	-73.981392	0.0	1.4
456	40.716655	-73.99726	2013-10-29T09:48:00.000	2013-10-29T09:37:00.000	40.713932	-74.011822	0.0	1.58
457	40.721287	-73.989427	2013-12-20T20:53:00.000	2013-12-20T20:52:00.000	40.72113	-73.991412	0.0	0.21
464	40.756265	-73.967687	2013-10-28T16:08:37.000	2013-10-28T15:56:02.000	40.722711	-73.993108	2.4	2.8
469	40.726784	-73.979985	2013-05-30T04:07:49.000	2013-05-30T03:54:30.000	40.713819	-74.008911	0.0	2.7
470	40.747532	-73.991992	2013-11-21T08:44:00.000	2013-11-21T08:19:00.000	40.689777	-73.994682	2.5	5.43
472	40.777252	-73.976192	2013-12-07T23:21:00.000	2013-12-07T22:59:00.000	40.72788	-73.985112	0.0	5.27
475	40.713895	-73.961645	2013-05-04T17:43:00.000	2013-05-04T17:14:00.000	40.682172	-73.998277	4.4	4.78
481	40.697079	-73.935656	2013-12-07T00:36:25.000	2013-12-07T00:21:58.000	40.685009	-73.980923	0.0	3.5
491	40.74289	-73.992702	2013-08-16T12:21:00.000	2013-08-16T12:04:00.000	40.721685	-73.984205	2.4	2.18
501	40.740977	-73.97555	2013-07-11T07:11:00.000	2013-07-11T07:00:00.000	40.693917	-73.983345	1.0	3.79
502	40.751592	-74.00755	2013-01-30T08:59:00.000	2013-01-30T08:40:00.000	40.72283	-73.988085	2.0	2.98
504	40.759297	-73.982864	2013-04-22T01:52:12.000	2013-04-22T01:42:59.000	40.724752	-73.994771	0.0	3.3
509	40.734627	-73.99851	2013-12-31T20:13:00.000	2013-12-31T20:01:00.000	40.733212	-73.975827	2.1	2.01
517	40.69962	-73.959285	2013-12-03T23:11:54.000	2013-12-03T23:03:12.000	40.72202	-73.957868	0.0	1.8
527	40.75183	-73.976597	2013-08-17T22:37:24.000	2013-08-17T22:29:37.000	40.729565	-73.989833	2.7	2.0
531	40.733512	-73.992725	2013-04-29T19:44:00.000	2013-04-29T19:37:00.000	40.715047	-74.007865	0.0	1.96
536	40.736792	-74.001123	2013-07-02T00:24:32.000	2013-07-02T00:20:31.000	40.723073	-74.004899	0.0	1.2
541	40.759594	-73.98077	2013-09-21T12:52:06.000	2013-09-21T12:38:28.000	40.70194	-74.009605	0.0	5.9
542	40.75005	-74.002532	2013-10-17T00:13:00.000	2013-10-17T00:05:00.000	40.716532	-74.005212	2.1	2.94
566	40.749627	-73.991935	2013-01-12T09:09:00.000	2013-01-12T08:57:00.000	40.727742	-73.98595	2.62	2.45
570	40.784752	-73.9445	2013-10-19T06:43:55.000	2013-10-19T06:31:52.000	40.70229	-74.012772	3.0	7.8
572	40.756867	-73.985622	2013-04-15T10:59:00.000	2013-04-15T10:25:00.000	40.684365	-73.997557	6.2	8.38
578	40.760758	-74.002642	2013-02-11T20:40:12.000	2013-02-11T20:29:59.000	40.720667	-74.010102	2.0	3.0
586	40.750425	-73.987357	2013-09-11T16:24:00.000	2013-09-11T16:14:00.000	40.720187	-74.005235	2.5	2.35
601	40.666967	-73.97646	2013-04-04T22:07:00.000	2013-04-04T22:02:00.000	40.679932	-73.974767	0.0	1.16
602	40.753017	-74.007232	2013-08-19T14:17:00.000	2013-08-19T14:01:00.000	40.715152	-74.001928	1.5	3.02
624	40.690637	-73.86632	2013-10-04T00:48:00.000	2013-10-04T00:26:00.000	40.695725	-73.991742	0.0	11.82
629	40.744665	-73.987232	2013-05-13T08:38:00.000	2013-05-13T08:31:00.000	40.720327	-74.008502	1.4	1.47
641	40.729281	-73.996035	2013-10-07T16:42:34.000	2013-10-07T16:12:28.000	40.729281	-73.996035	3.0	7.7
649	40.727402	-74.005545	2013-05-25T17:59:00.000	2013-05-25T17:49:00.000	40.732685	-73.987698	0.0	1.53
661	40.722033	-73.993057	2013-07-06T20:14:38.000	2013-07-06T20:12:30.000	40.721366	-73.993758	0.0	0.1
666	40.698121	-73.986938	2013-10-30T01:37:20.000	2013-10-30T01:28:51.000	40.725461	-73.996537	2.0	2.4
669	40.63124	-74.022483	2013-12-24T21:17:00.000	2013-12-24T20:55:00.000	40.717665	-73.998055	0.0	8.62
670	40.734957	-74.006065	2013-12-23T20:12:00.000	2013-12-23T20:03:00.000	40.726482	-73.989307	1.8	1.46
674	40.722892	-73.99744	2013-02-03T11:00:30.000	2013-02-03T10:50:56.000	40.708642	-74.002933	2.1	1.3
679	40.659878	-73.954685	2013-05-31T00:29:42.000	2013-05-31T00:23:32.000	40.675052	-73.971006	0.0	1.8
682	40.727672	-73.989317	2013-09-12T20:47:00.000	2013-09-12T20:31:00.000	40.682007	-73.976642	3.0	3.55
685	40.714112	-73.990428	2013-01-04T20:10:00.000	2013-01-04T19:57:00.000	40.729137	-73.988858	0.0	1.34
687	40.743905	-73.999492	2013-06-29T10:16:00.000	2013-06-29T10:01:00.000	40.707662	-74.01691	2.7	3.29
700	40.725407	-73.996477	2013-11-14T17:42:00.000	2013-11-14T17:41:00.000	40.724437	-73.993132	0.0	0.19
716	40.740242	-73.986507	2013-12-13T13:41:00.000	2013-12-13T13:20:00.000	40.720807	-74.010005	3.2	3.37
724	40.721012	-73.99484	2013-12-20T01:13:00.000	2013-12-20T01:08:00.000	40.723675	-73.98529	1.1	0.85
741	40.757065	-73.968925	2013-06-16T03:53:00.000	2013-06-16T03:47:00.000	40.727307	-73.991937	1.7	2.17
743	40.74408	-73.915678	2013-03-16T23:52:00.000	2013-03-16T23:29:00.000	40.726965	-73.99149	0.0	7.77
745	40.746672	-74.004983	2013-06-01T16:08:42.000	2013-06-01T16:01:49.000	40.717192	-74.012985	0.0	2.1
751	40.750155	-73.994702	2013-12-14T10:06:58.000	2013-12-14T09:53:09.000	40.726026	-73.983658	0.0	2.5
754	40.749505	-73.96906	2013-07-11T10:05:14.000	2013-07-11T09:59:21.000	40.735339	-73.979529	1.4	1.1
760	40.74385	-73.976698	2013-12-10T11:23:57.000	2013-12-10T10:51:53.000	40.676502	-73.971976	4.7	5.7
779	40.72141	-73.995245	2013-11-09T11:53:00.000	2013-11-09T11:37:00.000	40.70252	-74.012837	0.0	1.98
780	40.756652	-73.990285	2013-05-12T00:04:00.000	2013-05-11T23:45:00.000	40.721607	-73.98389	2.0	3.62
794	40.751652	-73.977533	2013-08-21T14:30:00.000	2013-08-21T14:16:00.000	40.706197	-74.003265	0.0	5.21
806	40.756512	-73.970562	2013-06-25T08:14:00.000	2013-06-25T08:01:00.000	40.726202	-73.991847	1.5	2.48
818	40.732205	-73.981959	2013-02-23T16:27:22.000	2013-02-23T16:22:26.000	40.73279	-73.989983	0.0	0.5
819	40.658427	-73.962467	2013-06-29T00:46:00.000	2013-06-29T00:34:00.000	40.653987	-74.004597	0.0	3.9
827	40.765488	-73.975888	2013-11-02T13:57:13.000	2013-11-02T13:35:18.000	40.721368	-74.002562	0.0	3.5
833	40.765632	-73.957523	2013-09-01T01:03:00.000	2013-09-01T00:57:00.000	40.735417	-73.979602	1.8	2.46
834	40.716295	-74.001297	2013-11-27T18:36:27.000	2013-11-27T18:25:17.000	40.704786	-74.015635	0.0	1.1
835	40.742465	-73.972535	2013-08-24T12:56:00.000	2013-08-24T12:49:00.000	40.726737	-73.979935	1.0	1.41
836	40.744861	-73.991574	2013-06-12T21:25:45.000	2013-06-12T21:14:17.000	40.713544	-74.009462	1.5	2.7
837	40.748673	-73.969967	2013-12-11T19:26:56.000	2013-12-11T19:00:47.000	40.719377	-73.985779	5.55	2.5
852	40.716289	-74.012729	2013-06-24T10:56:39.000	2013-06-24T10:52:55.000	40.707671	-74.017091	0.0	0.7
854	40.750812	-74.00394	2013-03-20T23:48:00.000	2013-03-20T23:36:00.000	40.726127	-73.991863	2.3	2.38
859	40.73011	-73.980588	2013-03-11T21:48:27.000	2013-03-11T21:43:26.000	40.718896	-73.985167	1.0	0.9
863	40.733978	-73.989907	2013-11-24T04:16:32.000	2013-11-24T04:13:43.000	40.730135	-73.98061	0.0	0.6
880	40.707362	-73.934877	2013-03-09T18:48:00.000	2013-03-09T18:35:00.000	40.713427	-73.95831	0.0	2.17
883	40.734232	-74.003732	2013-12-29T00:44:00.000	2013-12-29T00:32:00.000	40.720647	-73.988952	2.0	1.77
889	40.681367	-73.928678	2013-11-22T00:57:00.000	2013-11-22T00:50:00.000	40.683332	-73.956657	1.6	1.85
901	40.815722	-73.940644	2013-09-09T04:52:12.000	2013-09-09T04:30:44.000	40.731009	-73.990443	4.7	6.8
908	40.725655	-73.944137	2013-08-18T02:49:00.000	2013-08-18T02:37:00.000	40.685852	-73.973212	0.0	4.74
909	40.758242	-73.981635	2013-12-18T19:46:00.000	2013-12-18T19:37:00.000	40.729017	-73.977028	1.8	1.21
911	40.700062	-73.9937	2013-07-19T23:21:00.000	2013-07-19T23:07:00.000	40.689662	-73.992445	0.0	4.0
916	40.74801	-73.987668	2013-12-08T04:06:09.000	2013-12-08T03:54:11.000	40.722564	-73.983068	0.0	2.6
917	40.746437	-73.981722	2013-09-26T10:11:00.000	2013-09-26T09:47:00.000	40.72942	-73.975023	4.12	2.37
920	40.738093	-74.00408	2013-05-04T20:41:30.000	2013-05-04T20:34:28.000	40.719033	-74.00512	1.6	2.4
936	40.709197	-74.008305	2013-07-20T00:03:00.000	2013-07-19T23:50:00.000	40.724867	-73.990472	2.62	1.72
937	40.685811	-73.973398	2013-05-22T21:42:14.000	2013-05-22T21:25:14.000	40.729835	-73.988464	4.0	3.6
946	40.763766	-73.977888	2013-03-08T20:16:01.000	2013-03-08T19:57:20.000	40.715229	-74.013377	1.9	4.6
953	40.718692	-74.000895	2013-05-25T12:58:00.000	2013-05-25T12:41:00.000	40.709807	-74.005077	2.3	1.22
961	40.778527	-73.9484	2013-02-02T13:01:06.000	2013-02-02T12:44:56.000	40.720944	-73.978183	0.0	4.7
972	40.73782	-74.004552	2013-04-06T18:06:58.000	2013-04-06T17:56:47.000	40.723469	-73.996591	0.0	1.5
974	40.708299	-74.011523	2013-01-22T06:28:55.000	2013-01-22T06:23:04.000	40.727069	-73.996883	2.0	1.5
982	40.716627	-74.005435	2013-03-04T08:44:00.000	2013-03-04T08:29:00.000	40.721145	-73.997545	0.0	2.97
988	40.707457	-74.007914	2013-02-18T18:47:08.000	2013-02-18T18:42:58.000	40.715747	-74.011055	1.3	0.8
996	40.675712	-73.943421	2013-09-21T03:39:08.000	2013-09-21T03:18:07.000	40.72828	-73.985083	4.4	6.1
997	40.716082	-74.00151	2013-08-08T08:49:02.000	2013-08-08T08:35:20.000	40.721498	-73.984037	2.1	1.6
1	40.715045	-74.016115	2013-06-17T14:37:14.000	2013-06-17T14:32:06.000	40.712108	-74.0105	0.0	0.5
3	40.668347	-73.980303	2013-10-30T20:02:12.000	2013-10-30T19:41:24.000	40.72503	-74.005473	5.45	5.8
6	40.725672	-74.004018	2013-11-17T12:37:31.000	2013-11-17T12:23:10.000	40.708032	-73.999916	0.0	1.9
23	40.695057	-73.995335	2013-02-11T20:29:00.000	2013-02-11T20:14:00.000	40.73325	-73.989917	0.0	3.74
24	40.727555	-73.994337	2013-04-04T21:20:00.000	2013-04-04T21:16:00.000	40.722392	-73.986297	1.38	0.76
43	40.725034	-73.998879	2013-11-12T13:44:26.000	2013-11-12T13:44:03.000	40.725018	-73.998699	0.0	0.0
44	40.725147	-73.999392	2013-02-24T09:54:18.000	2013-02-24T09:50:55.000	40.716115	-74.007001	0.0	0.7
46	40.716181	-73.987378	2013-07-15T16:55:58.000	2013-07-15T16:35:05.000	40.716181	-73.987378	0.0	1.8
48	40.631538	-74.013752	2013-03-17T23:31:48.000	2013-03-17T23:10:42.000	40.718423	-73.994653	0.0	8.3
51	40.720666	-73.992637	2013-10-19T19:49:30.000	2013-10-19T19:43:10.000	40.730379	-73.986338	0.0	0.7
52	40.707633	-74.004061	2013-02-17T22:56:28.000	2013-02-17T22:36:28.000	40.755369	-73.992917	3.0	4.5
57	40.710055	-74.015385	2013-04-24T15:16:12.000	2013-04-24T14:59:50.000	40.7588	-73.988335	3.5	4.5
61	40.67522	-73.94992	2013-09-04T05:45:00.000	2013-09-04T05:33:00.000	40.725722	-73.983705	3.3	4.78
62	40.717988	-74.014872	2013-10-20T11:50:35.000	2013-10-20T11:29:25.000	40.756917	-73.971986	0.0	5.0
64	40.697142	-73.991687	2013-05-25T09:08:00.000	2013-05-25T08:54:00.000	40.758232	-73.966235	4.2	7.28
66	40.697167	-73.913385	2013-11-20T23:20:00.000	2013-11-20T22:46:00.000	40.757052	-73.989597	8.85	8.19
75	40.724829	-73.992672	2013-01-22T20:41:49.000	2013-01-22T20:22:25.000	40.760931	-73.98336	0.0	3.5
76	40.708257	-74.014685	2013-04-13T13:12:00.000	2013-04-13T12:59:00.000	40.736207	-74.001362	0.0	3.15
78	40.722867	-73.979732	2013-02-03T14:48:00.000	2013-02-03T14:36:00.000	40.730857	-74.000947	1.9	1.6
79	40.708362	-74.007295	2013-03-07T16:38:03.000	2013-03-07T15:54:34.000	40.770554	-73.863079	8.3	12.5
86	40.71132	-74.006421	2013-02-11T12:38:55.000	2013-02-11T12:31:26.000	40.701766	-74.012749	0.0	1.0
90	40.675432	-73.975817	2013-01-02T17:57:00.000	2013-01-02T16:57:00.000	40.644532	-73.78215	0.0	14.47
96	40.690801	-73.996021	2013-01-01T03:15:34.000	2013-01-01T02:52:09.000	40.732869	-73.995773	4.2	5.2
99	40.71831	-73.963795	2013-09-30T22:51:00.000	2013-09-30T22:40:00.000	40.72591	-73.989545	0.0	3.3
101	40.724517	-73.99137	2013-11-24T11:25:00.000	2013-11-24T11:12:00.000	40.732262	-74.007592	1.0	1.43
113	40.724865	-73.998354	2013-06-20T15:14:11.000	2013-06-20T15:03:37.000	40.745427	-73.990747	2.0	2.0
116	40.715602	-74.006088	2013-04-15T22:38:00.000	2013-04-15T22:11:00.000	40.752225	-73.983298	0.0	4.5
123	40.713931	-74.014319	2013-07-05T16:23:22.000	2013-07-05T16:22:51.000	40.716074	-74.013551	0.0	0.2
129	40.729694	-73.990026	2013-10-04T21:18:45.000	2013-10-04T21:18:19.000	40.729694	-73.990026	0.0	0.0
136	40.72515	-74.002403	2013-09-28T12:54:21.000	2013-09-28T12:34:03.000	40.749651	-73.975286	2.0	3.1
142	40.618617	-73.939462	2013-03-03T19:03:00.000	2013-03-03T17:57:00.000	40.768687	-73.862757	0.0	22.07
147	40.716781	-73.981382	2013-11-20T11:24:34.000	2013-11-20T11:18:16.000	40.77125	-73.866972	1.11	3.2
148	40.71277	-74.009668	2013-05-10T07:43:00.000	2013-05-10T07:33:00.000	40.695627	-73.995692	0.0	2.58
