	dropoff_latitude	dropoff_longitude	dropoff_datetime	pickup_datetime	pickup_latitude	pickup_longitude	tip_amount	trip_distance
390	40.785075	-73.980717	2013-06-09T08:12:00.000	2013-06-09T07:36:00.000	40.64186	-73.788212	10.0	21.07
403	40.76068	-73.961194	2013-04-30T16:30:00.000	2013-04-30T15:55:00.000	40.705563	-74.006959	3.0	4.2
410	40.774205	-73.98151	2013-06-25T19:59:00.000	2013-06-25T19:55:00.000	40.774205	-73.98151	1.2	0.86
418	40.729405	-74.006905	2013-12-19T12:30:00.000	2013-12-19T12:22:00.000	40.727347	-73.986535	0.0	1.48
428	40.77947	-73.981041	2013-03-28T19:29:39.000	2013-03-28T19:24:51.000	40.77049	-73.981869	1.0	0.6
434	40.733407	-74.004385	2013-11-27T02:54:00.000	2013-11-27T02:44:00.000	40.75722	-73.971147	3.12	3.41
444	40.716	-74.004892	2013-06-09T20:37:00.000	2013-06-09T20:21:00.000	40.738552	-73.987572	2.4	1.84
448	40.73012	-74.000375	2013-10-04T21:33:00.000	2013-10-04T21:21:00.000	40.734467	-73.990028	0.0	1.27
453	40.76915	-73.99212	2013-10-22T20:53:00.000	2013-10-22T20:37:00.000	40.741472	-73.98954	2.0	2.66
454	40.730625	-73.980847	2013-03-24T03:08:55.000	2013-03-24T03:01:53.000	40.743918	-73.98356	1.0	1.3
460	40.746587	-73.98174	2013-03-19T09:47:00.000	2013-03-19T09:39:00.000	40.760862	-73.968605	0.0	1.52
464	40.756265	-73.967687	2013-10-28T16:08:37.000	2013-10-28T15:56:02.000	40.722711	-73.993108	2.4	2.8
467	40.721505	-73.992897	2013-01-18T20:10:34.000	2013-01-18T19:47:21.000	40.76696	-73.953853	4.8	5.9
471	40.755703	-73.998316	2013-11-05T15:13:24.000	2013-11-05T15:09:55.000	40.750767	-74.005598	1.25	0.6
474	40.737838	-73.994149	2013-03-03T13:44:14.000	2013-03-03T13:36:49.000	40.753189	-73.989117	0.0	1.4
477	40.759037	-73.99024	2013-03-24T03:41:00.000	2013-03-24T03:35:00.000	40.74799	-73.98731	1.88	1.38
478	40.753674	-73.983659	2013-04-26T18:17:02.000	2013-04-26T18:02:40.000	40.762916	-73.959505	0.0	2.1
486	40.774102	-73.965058	2013-04-05T09:36:00.000	2013-04-05T09:14:00.000	40.745955	-73.994235	1.0	3.01
489	40.747299	-74.003921	2013-09-25T21:18:07.000	2013-09-25T21:09:38.000	40.740729	-73.983491	1.0	1.2
492	40.738112	-74.007085	2013-03-12T16:54:00.000	2013-03-12T16:50:00.000	40.73135	-74.004918	1.1	0.76
493	40.751109	-73.98453	2013-06-17T22:15:36.000	2013-06-17T22:09:00.000	40.750073	-73.991546	1.4	0.9
507	40.776937	-73.986537	2013-10-26T04:19:00.000	2013-10-26T04:07:00.000	40.75083	-73.973625	2.0	2.81
520	40.725793	-73.984642	2013-02-14T20:15:12.000	2013-02-14T19:57:31.000	40.739663	-73.98696	0.0	1.2
526	40.762631	-73.993236	2013-11-17T18:12:38.000	2013-11-17T18:01:00.000	40.739163	-73.995442	2.1	2.1
530	40.774859	-74.037068	2013-04-07T16:22:10.000	2013-04-07T15:58:06.000	40.75011	-73.98641	0.0	5.7
543	40.782662	-73.982338	2013-03-13T10:42:35.000	2013-03-13T10:36:25.000	40.797997	-73.971077	0.0	1.2
545	40.708429	-74.004684	2013-01-02T23:22:05.000	2013-01-02T23:02:57.000	40.756595	-73.989717	0.0	5.9
549	40.712657	-73.965897	2013-09-12T21:23:00.000	2013-09-12T20:54:00.000	40.739187	-73.989722	4.2	4.08
555	40.768952	-73.995177	2013-01-05T13:36:00.000	2013-01-05T13:30:00.000	40.758667	-73.993155	0.0	1.14
560	40.754282	-73.973927	2013-06-01T20:21:00.000	2013-06-01T20:04:00.000	40.773697	-73.871042	0.0	8.69
569	40.734807	-73.990807	2013-01-26T15:05:10.000	2013-01-26T14:32:46.000	40.770819	-73.866602	0.0	9.7
597	40.78581	-73.970612	2013-07-23T19:04:00.000	2013-07-23T18:55:00.000	40.77421	-73.948432	2.7	1.58
599	40.73882	-73.991595	2013-10-14T10:02:00.000	2013-10-14T09:58:00.000	40.751055	-73.982653	0.0	0.99
607	40.759167	-73.984535	2013-12-18T09:58:00.000	2013-12-18T09:51:00.000	40.759167	-73.984535	1.5	0.7
611	40.754677	-73.963682	2013-03-17T15:29:00.000	2013-03-17T15:19:00.000	40.762872	-73.974112	0.0	0.99
612	40.759823	-73.97227	2013-05-16T18:24:45.000	2013-05-16T18:03:37.000	40.742685	-74.007295	4.1	1.5
624	40.690637	-73.86632	2013-10-04T00:48:00.000	2013-10-04T00:26:00.000	40.695725	-73.991742	0.0	11.82
630	40.74865	-73.994873	2013-03-25T11:17:49.000	2013-03-25T11:04:54.000	40.758168	-73.973091	1.0	1.8
641	40.729281	-73.996035	2013-10-07T16:42:34.000	2013-10-07T16:12:28.000	40.729281	-73.996035	3.0	7.7
642	40.76569	-73.97923	2013-07-19T10:10:00.000	2013-07-19T09:57:00.000	40.754665	-73.9715	1.0	1.25
645	40.748149	-73.99546	2013-09-04T13:12:41.000	2013-09-04T13:06:50.000	40.755943	-73.994311	0.0	0.9
647	40.737016	-74.008281	2013-11-17T23:10:30.000	2013-11-17T23:03:10.000	40.750644	-74.003614	2.0	1.2
648	40.754345	-73.974378	2013-04-03T11:05:42.000	2013-04-03T10:44:17.000	40.776018	-73.962471	2.9	1.7
651	40.757122	-73.983265	2013-12-10T18:42:00.000	2013-12-10T17:59:00.000	40.678762	-73.803697	0.0	13.99
659	40.797157	-73.968075	2013-06-02T08:46:00.000	2013-06-02T08:37:00.000	40.773457	-73.962052	2.0	2.32
675	40.778318	-73.985125	2013-01-11T11:22:00.000	2013-01-11T11:14:00.000	40.768337	-73.982277	0.0	1.02
679	40.659878	-73.954685	2013-05-31T00:29:42.000	2013-05-31T00:23:32.000	40.675052	-73.971006	0.0	1.8
682	40.727672	-73.989317	2013-09-12T20:47:00.000	2013-09-12T20:31:00.000	40.682007	-73.976642	3.0	3.55
684	40.734217	-73.922282	2013-04-27T03:03:00.000	2013-04-27T02:55:00.000	40.743895	-73.98359	0.0	4.71
685	40.714112	-73.990428	2013-01-04T20:10:00.000	2013-01-04T19:57:00.000	40.729137	-73.988858	0.0	1.34
691	40.770147	-73.987955	2013-05-07T09:39:18.000	2013-05-07T09:34:07.000	40.765495	-73.980712	0.0	1.1
710	40.752627	-73.992473	2013-02-04T06:41:59.000	2013-02-04T06:37:23.000	40.752322	-73.977698	0.0	1.0
715	40.728513	-73.987451	2013-06-20T13:47:47.000	2013-06-20T13:38:38.000	40.739152	-73.999293	1.0	1.1
721	40.781607	-73.95608	2013-10-04T15:01:00.000	2013-10-04T14:48:00.000	40.783485	-73.978122	2.0	1.68
726	40.758972	-73.991285	2013-12-07T15:35:00.000	2013-12-07T15:12:00.000	40.76134	-73.96691	3.0	1.93
734	40.76877	-73.981927	2013-11-25T16:39:00.000	2013-11-25T16:17:00.000	40.745572	-73.998382	0.0	1.88
737	40.728601	-74.004842	2013-04-11T17:46:20.000	2013-04-11T17:33:06.000	40.747358	-73.975078	2.0	2.6
739	40.750023	-73.980463	2013-12-29T21:08:35.000	2013-12-29T21:01:01.000	40.742833	-74.000387	0.0	1.7
740	40.760267	-73.981131	2013-09-06T07:05:24.000	2013-09-06T07:00:17.000	40.744737	-73.991602	1.4	1.2
752	40.739485	-73.995187	2013-09-10T08:38:00.000	2013-09-10T08:36:00.000	40.731695	-74.000922	0.0	0.63
755	40.764858	-73.980777	2013-09-07T03:20:35.000	2013-09-07T03:18:05.000	40.762878	-73.971817	1.1	0.7
756	40.75537	-73.994857	2013-04-15T00:45:23.000	2013-04-15T00:40:56.000	40.771766	-73.982984	1.4	1.3
757	40.724327	-73.997702	2013-05-30T14:43:00.000	2013-05-30T14:32:00.000	40.745127	-73.991755	1.8	1.72
762	40.745035	-73.982893	2013-12-14T17:52:00.000	2013-12-14T17:45:00.000	40.748285	-73.99265	0.0	0.64
765	40.754837	-73.968762	2013-10-26T17:42:00.000	2013-10-26T17:25:00.000	40.747737	-73.992777	0.0	1.77
775	40.782751	-73.955077	2013-07-06T00:53:22.000	2013-07-06T00:47:59.000	40.772949	-73.981837	1.0	2.2
778	40.732813	-73.994147	2013-07-15T16:36:21.000	2013-07-15T16:29:31.000	40.741115	-73.992457	0.0	0.9
780	40.756652	-73.990285	2013-05-12T00:04:00.000	2013-05-11T23:45:00.000	40.721607	-73.98389	2.0	3.62
781	40.762852	-73.977483	2013-06-10T09:03:00.000	2013-06-10T08:48:00.000	40.776647	-73.95559	1.0	1.96
794	40.751652	-73.977533	2013-08-21T14:30:00.000	2013-08-21T14:16:00.000	40.706197	-74.003265	0.0	5.21
799	40.748777	-73.999486	2013-02-05T19:38:20.000	2013-02-05T19:34:46.000	40.744905	-73.996649	1.0	0.7
801	40.762761	-73.981812	2013-03-18T15:49:04.000	2013-03-18T15:36:42.000	40.783701	-73.984048	1.9	0.7
806	40.756512	-73.970562	2013-06-25T08:14:00.000	2013-06-25T08:01:00.000	40.726202	-73.991847	1.5	2.48
809	40.737922	-74.005625	2013-09-23T22:05:00.000	2013-09-23T21:59:00.000	40.746732	-74.001022	2.1	1.3
811	40.783902	-73.952087	2013-06-07T12:09:00.000	2013-06-07T11:51:00.000	40.744955	-73.98683	2.5	2.04
812	40.769982	-73.863932	2013-08-30T16:29:00.000	2013-08-30T15:51:00.000	40.76632	-73.979585	7.5	8.06
815	40.711107	-73.943798	2013-09-26T00:57:00.000	2013-09-26T00:33:00.000	40.744197	-73.98138	5.0	4.77
816	40.759245	-73.974025	2013-10-22T07:26:00.000	2013-10-22T07:17:00.000	40.772575	-73.982072	1.6	1.55
819	40.658427	-73.962467	2013-06-29T00:46:00.000	2013-06-29T00:34:00.000	40.653987	-74.004597	0.0	3.9
823	40.723541	-74.001823	2013-11-14T10:03:34.000	2013-11-14T09:55:04.000	40.735282	-74.004866	1.6	1.2
826	40.762781	-73.973966	2013-09-23T09:38:23.000	2013-09-23T09:25:08.000	40.75514	-73.974513	2.5	0.7
830	40.773832	-73.870657	2013-04-19T18:15:00.000	2013-04-19T17:37:00.000	40.760697	-73.980088	6.0	1.8
845	40.76496	-73.981574	2013-03-10T15:44:47.000	2013-03-10T15:32:58.000	40.782816	-73.95955	0.0	2.0
846	40.745005	-74.005437	2013-11-18T06:33:00.000	2013-11-18T06:29:00.000	40.750617	-73.990932	0.0	1.22
849	40.768106	-73.95916	2013-11-11T02:50:44.000	2013-11-11T02:45:41.000	40.750975	-73.940361	0.0	2.2
851	40.756357	-73.972645	2013-05-17T18:01:00.000	2013-05-17T17:49:00.000	40.749032	-73.987437	0.0	1.46
854	40.750812	-74.00394	2013-03-20T23:48:00.000	2013-03-20T23:36:00.000	40.726127	-73.991863	2.3	2.38
861	40.775005	-73.984215	2013-05-12T16:15:00.000	2013-05-12T16:13:00.000	40.774545	-73.989582	0.7	0.43
866	40.719846	-73.982741	2013-08-04T16:06:22.000	2013-08-04T15:55:01.000	40.758529	-73.966102	3.37	3.5
872	40.701645	-73.989641	2013-07-09T21:57:54.000	2013-07-09T21:39:07.000	40.754746	-73.968711	2.0	4.7
874	40.756685	-73.997854	2013-02-22T10:12:43.000	2013-02-22T09:52:23.000	40.755473	-73.964768	0.0	2.3
881	40.742372	-73.977492	2013-02-14T13:25:00.000	2013-02-14T13:12:00.000	40.758355	-73.970908	2.0	1.48
897	40.752115	-73.977167	2013-09-03T07:09:10.000	2013-09-03T06:32:10.000	40.644923	-73.781914	11.55	17.4
904	40.752797	-73.975182	2013-01-07T01:21:00.000	2013-01-07T01:08:00.000	40.77856	-73.988607	1.0	3.19
914	40.761074	-73.998219	2013-07-24T11:52:53.000	2013-07-24T11:46:09.000	40.768378	-73.982359	1.5	1.4
923	40.742787	-73.982432	2013-11-02T23:59:00.000	2013-11-02T23:55:00.000	40.745572	-73.975412	1.0	0.76
924	40.765799	-73.98078	2013-10-06T00:50:22.000	2013-10-06T00:42:32.000	40.767179	-73.959569	1.0	1.5
928	40.791432	-73.962028	2013-03-25T17:05:00.000	2013-03-25T16:56:00.000	40.776195	-73.983403	0.0	1.63
929	40.781917	-73.979307	2013-04-24T13:44:00.000	2013-04-24T13:34:00.000	40.77369	-73.97784	0.0	1.77
945	40.73162	-74.004792	2013-07-22T06:29:00.000	2013-07-22T06:26:00.000	40.746102	-73.994037	1.0	1.17
950	40.751425	-73.990335	2013-11-08T20:04:00.000	2013-11-08T19:43:00.000	40.765835	-73.954227	3.4	3.02
984	40.743316	-73.989368	2013-04-18T07:35:45.000	2013-04-18T07:32:32.000	40.747612	-73.987685	0.0	0.4
988	40.707457	-74.007914	2013-02-18T18:47:08.000	2013-02-18T18:42:58.000	40.715747	-74.011055	1.3	0.8
989	40.749732	-73.991755	2013-06-11T11:00:00.000	2013-06-11T10:50:00.000	40.759787	-73.984708	0.0	0.81
990	40.7594	-74.003397	2013-09-04T18:39:00.000	2013-09-04T18:24:00.000	40.770337	-73.987612	0.0	1.32
